date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS,sessions,total_orders,new_customers,cvr_percentage,cac_usd
2024-09-12,Meta Ads,Search,Healthcare,UAE,73447,2401,0.0327,1.44,3457.44,93,37.18,11150.38,3.23,2280,93,74,4.08,46.72
2024-10-17,Meta Ads,Search,Healthcare,UAE,55867,1681,0.0301,1.98,3328.38,32,104.01,3790.94,1.14,1596,32,25,2.01,133.14
2024-05-19,Google Ads,Display,Fintech,UK,64567,1439,0.0223,2.29,3295.31,64,51.49,4231.38,1.28,1367,64,51,4.68,64.61
2024-07-02,TikTok Ads,Shopping,SaaS,Canada,97254,3374,0.0347,1.65,5567.1,63,88.37,17255.15,3.1,3205,63,50,1.97,111.34
2024-01-20,Meta Ads,Shopping,Healthcare,UK,147897,2144,0.0145,1.94,4159.36,24,173.31,3826.61,0.92,2036,24,19,1.18,218.91
2024-09-13,Meta Ads,Display,Healthcare,Germany,115379,5134,0.0445,2.41,12372.94,391,31.64,109895.16,8.88,4877,391,312,8.02,39.66
2024-03-03,Google Ads,Search,Fintech,UK,51566,1531,0.0297,1.39,2128.09,112,19.0,6716.48,3.16,1454,112,89,7.7,23.91
2024-06-18,Google Ads,Search,Healthcare,UAE,184889,6212,0.0336,2.17,13480.04,73,184.66,2434.91,0.18,5901,73,58,1.24,232.41
2024-04-17,TikTok Ads,Shopping,EdTech,Australia,100028,7402,0.074,0.73,5403.46,100,54.03,7280.48,1.35,7031,100,80,1.42,67.54
2024-07-31,TikTok Ads,Search,EdTech,India,29741,1287,0.0433,1.23,1583.01,55,28.78,6012.36,3.8,1222,55,44,4.5,35.98
2024-03-12,Google Ads,Shopping,Fintech,Australia,155033,5782,0.0373,2.17,12546.94,248,50.59,71470.23,5.7,5492,248,198,4.52,63.37
2024-08-15,TikTok Ads,Shopping,Fintech,Canada,13562,790,0.0583,1.18,932.2,40,23.3,7014.55,7.52,750,40,32,5.33,29.13
2024-01-18,Meta Ads,Shopping,Healthcare,UAE,84830,2612,0.0308,1.98,5171.76,84,61.57,6284.59,1.22,2481,84,67,3.39,77.19
2024-05-21,Meta Ads,Shopping,Healthcare,Germany,119427,1146,0.0096,1.93,2211.78,27,81.92,5094.36,2.3,1088,27,21,2.48,105.32
2024-08-15,Google Ads,Shopping,EdTech,India,175623,9483,0.054,0.97,9198.51,268,34.32,79311.56,8.62,9008,268,214,2.98,42.98
2024-07-25,Google Ads,Search,SaaS,Australia,93919,4968,0.0529,2.55,12668.4,308,41.13,66254.75,5.23,4719,308,246,6.53,51.5
2024-11-04,TikTok Ads,Display,Fintech,UAE,46190,3030,0.0656,0.42,1272.6,183,6.95,38945.83,30.6,2878,183,146,6.36,8.72
2024-10-29,Meta Ads,Display,Healthcare,Australia,152996,3136,0.0205,1.79,5613.44,82,68.46,6472.17,1.15,2979,82,65,2.75,86.36
2024-06-03,TikTok Ads,Shopping,E-commerce,UAE,62600,3142,0.0502,0.71,2230.82,245,9.11,17495.08,7.84,2984,245,196,8.21,11.38
2024-02-29,Meta Ads,Search,E-commerce,UAE,36127,610,0.0169,1.11,677.1,45,15.05,6906.4,10.2,579,45,36,7.77,18.81
2024-04-28,TikTok Ads,Video,EdTech,India,110940,6512,0.0587,1.41,9181.92,108,85.02,14612.87,1.59,6186,108,86,1.75,106.77
2024-04-01,Meta Ads,Search,E-commerce,UK,91332,3762,0.0412,0.65,2445.3,125,19.56,31285.11,12.79,3573,125,100,3.5,24.45
2024-08-27,TikTok Ads,Video,EdTech,UAE,149526,4321,0.0289,0.78,3370.38,120,28.09,25118.55,7.45,4104,120,96,2.92,35.11
2024-04-29,Meta Ads,Search,Healthcare,USA,77746,2861,0.0368,1.04,2975.44,82,36.29,21523.93,7.23,2717,82,65,3.02,45.78
2024-04-17,Google Ads,Video,Healthcare,UK,105804,3110,0.0294,0.97,3016.7,200,15.08,49067.29,16.27,2954,200,160,6.77,18.85
2024-09-15,Meta Ads,Video,Fintech,Germany,37599,1225,0.0326,1.3,1592.5,73,21.82,19164.89,12.03,1163,73,58,6.28,27.46
2024-04-14,Google Ads,Shopping,E-commerce,India,9791,519,0.0531,3.95,2050.05,40,51.25,2255.24,1.1,493,40,32,8.11,64.06
2024-02-29,Google Ads,Search,Healthcare,USA,34802,1708,0.0491,2.9,4953.2,72,68.79,6827.25,1.38,1622,72,57,4.44,86.9
2024-10-17,TikTok Ads,Display,Healthcare,India,81394,5192,0.0638,0.94,4880.48,253,19.29,41499.01,8.5,4932,253,202,5.13,24.16
2024-09-06,Google Ads,Shopping,E-commerce,Germany,101299,3504,0.0346,1.8,6307.2,250,25.23,36776.35,5.83,3328,250,200,7.51,31.54
2024-08-30,Meta Ads,Video,Healthcare,Germany,140431,1544,0.011,0.52,802.88,74,10.85,2904.54,3.62,1466,74,59,5.05,13.61
2024-06-04,Google Ads,Video,SaaS,Canada,113368,5260,0.0464,1.31,6890.6,168,41.02,8983.58,1.3,4997,168,134,3.36,51.42
2024-06-18,Google Ads,Display,E-commerce,Germany,89263,3695,0.0414,1.77,6540.15,155,42.19,19291.23,2.95,3510,155,124,4.42,52.74
2024-08-01,Meta Ads,Display,E-commerce,USA,168947,4510,0.0267,1.94,8749.4,179,48.88,48341.14,5.53,4284,179,143,4.18,61.18
2024-06-13,TikTok Ads,Search,EdTech,UAE,139511,8384,0.0601,1.35,11318.4,209,54.16,26357.3,2.33,7964,209,167,2.62,67.77
2024-09-12,Google Ads,Search,Fintech,UK,25927,1501,0.0579,1.01,1516.01,44,34.45,4091.03,2.7,1425,44,35,3.09,43.31
2024-11-20,Meta Ads,Shopping,E-commerce,Germany,165322,4529,0.0274,1.73,7835.17,167,46.92,38358.92,4.9,4302,167,133,3.88,58.91
2024-12-13,Meta Ads,Video,Healthcare,India,149542,2497,0.0167,1.04,2596.88,70,37.1,12612.87,4.86,2372,70,56,2.95,46.37
2024-09-17,Meta Ads,Video,Healthcare,UK,20021,462,0.0231,1.57,725.34,20,36.27,4554.08,6.28,438,20,16,4.57,45.33
2024-01-16,Google Ads,Shopping,SaaS,UAE,31783,781,0.0246,1.16,905.96,49,18.49,4886.84,5.39,741,49,39,6.61,23.23
2024-01-14,Meta Ads,Display,EdTech,India,171020,2616,0.0153,0.44,1151.04,41,28.07,9636.88,8.37,2485,41,32,1.65,35.97
2024-01-24,Google Ads,Shopping,Fintech,Australia,31325,858,0.0274,2.12,1818.96,43,42.3,2004.67,1.1,815,43,34,5.28,53.5
2024-12-30,Meta Ads,Display,SaaS,Australia,49134,1026,0.0209,0.8,820.8,16,51.3,1025.05,1.25,974,16,12,1.64,68.4
2024-04-30,Google Ads,Display,SaaS,India,114599,2028,0.0177,2.43,4928.04,29,169.93,5366.72,1.09,1926,29,23,1.51,214.26
2024-10-08,Meta Ads,Video,Fintech,UK,198581,1985,0.01,1.76,3493.6,38,91.94,8029.71,2.3,1885,38,30,2.02,116.45
2024-07-21,Google Ads,Video,SaaS,Canada,157890,9204,0.0583,3.37,31017.48,321,96.63,10260.33,0.33,8743,321,256,3.67,121.16
2024-04-04,Google Ads,Search,EdTech,Germany,161215,5948,0.0369,2.27,13501.96,439,30.76,105685.25,7.83,5650,439,351,7.77,38.47
2024-01-30,TikTok Ads,Video,Fintech,India,48147,3562,0.074,0.42,1496.04,163,9.18,41382.29,27.66,3383,163,130,4.82,11.51
2024-04-04,Meta Ads,Video,EdTech,USA,90818,3287,0.0362,0.8,2629.6,123,21.38,11242.68,4.28,3122,123,98,3.94,26.83
2024-06-28,Google Ads,Video,SaaS,India,118415,6500,0.0549,1.74,11310.0,458,24.69,110383.15,9.76,6175,458,366,7.42,30.9
2024-11-13,TikTok Ads,Shopping,SaaS,Germany,113886,4965,0.0436,1.34,6653.1,141,47.19,24007.44,3.61,4716,141,112,2.99,59.4
2024-03-29,Meta Ads,Display,Healthcare,USA,113668,2864,0.0252,1.57,4496.48,81,55.51,6109.21,1.36,2720,81,64,2.98,70.26
2024-06-21,Meta Ads,Shopping,Healthcare,Australia,76880,1798,0.0234,1.18,2121.64,91,23.31,8926.11,4.21,1708,91,72,5.33,29.47
2024-09-28,Google Ads,Search,EdTech,Australia,138438,4734,0.0342,3.54,16758.36,191,87.74,38220.88,2.28,4497,191,152,4.25,110.25
2024-11-10,Google Ads,Search,E-commerce,Germany,34764,1251,0.036,0.83,1038.33,83,12.51,3361.16,3.24,1188,83,66,6.99,15.73
2024-03-27,Meta Ads,Video,Fintech,Canada,61387,1608,0.0262,2.09,3360.72,96,35.01,12312.27,3.66,1527,96,76,6.29,44.22
2024-11-01,TikTok Ads,Shopping,SaaS,UAE,139607,10289,0.0737,0.91,9362.99,580,16.14,94107.07,10.05,9774,580,464,5.93,20.18
2024-02-03,Meta Ads,Shopping,EdTech,UK,48271,1182,0.0245,1.94,2293.08,30,76.44,2529.5,1.1,1122,30,24,2.67,95.54
2024-11-21,TikTok Ads,Search,EdTech,Australia,181833,10018,0.0551,0.48,4808.64,686,7.01,153650.81,31.95,9517,686,548,7.21,8.77
2024-05-20,Meta Ads,Video,E-commerce,USA,83678,2761,0.033,1.66,4583.26,35,130.95,4630.48,1.01,2622,35,28,1.33,163.69
2024-04-25,Google Ads,Search,SaaS,Australia,32898,1743,0.053,1.17,2039.31,130,15.69,31968.71,15.68,1655,130,104,7.85,19.61
2024-09-03,Meta Ads,Search,Healthcare,Germany,36153,882,0.0244,1.68,1481.76,62,23.9,16744.05,11.3,837,62,49,7.41,30.24
2024-06-14,Meta Ads,Search,Healthcare,USA,140372,4548,0.0324,1.44,6549.12,125,52.39,23552.19,3.6,4320,125,100,2.89,65.49
2024-01-27,TikTok Ads,Video,SaaS,UAE,196889,9568,0.0486,0.93,8898.24,137,64.95,34964.66,3.93,9089,137,109,1.51,81.64
2024-02-11,TikTok Ads,Display,EdTech,UK,77467,3300,0.0426,1.01,3333.0,180,18.52,42781.66,12.84,3135,180,144,5.74,23.15
2024-02-11,Google Ads,Shopping,Fintech,UAE,29016,1088,0.0375,2.06,2241.28,56,40.02,9936.27,4.43,1033,56,44,5.42,50.94
2024-07-11,Meta Ads,Shopping,Healthcare,Canada,117200,1699,0.0145,1.94,3296.06,113,29.17,30970.48,9.4,1614,113,90,7.0,36.62
2024-05-05,Google Ads,Shopping,SaaS,Germany,134157,3407,0.0254,2.41,8210.87,147,55.86,41434.67,5.05,3236,147,117,4.54,70.18
2024-03-26,Google Ads,Display,Fintech,India,161434,6328,0.0392,0.77,4872.56,263,18.53,25426.86,5.22,6011,263,210,4.38,23.2
2024-07-14,TikTok Ads,Shopping,SaaS,Canada,62888,3307,0.0526,0.61,2017.27,55,36.68,12898.32,6.39,3141,55,44,1.75,45.85
2024-05-13,Google Ads,Video,SaaS,Canada,108187,2423,0.0224,2.67,6469.41,179,36.14,29012.87,4.48,2301,179,143,7.78,45.24
2024-08-19,Meta Ads,Search,E-commerce,Canada,199363,3847,0.0193,0.9,3462.3,73,47.43,11133.49,3.22,3654,73,58,2.0,59.69
2024-04-29,Meta Ads,Video,SaaS,Australia,59160,958,0.0162,1.0,958.0,35,27.37,7848.99,8.19,910,35,28,3.85,34.21
2024-11-21,Google Ads,Shopping,E-commerce,Australia,78551,2411,0.0307,3.38,8149.18,92,88.58,8262.09,1.01,2290,92,73,4.02,111.63
2024-10-03,Meta Ads,Display,SaaS,USA,186711,7748,0.0415,0.58,4493.84,536,8.38,89187.58,19.85,7360,536,428,7.28,10.5
2024-10-04,Meta Ads,Shopping,SaaS,UK,5528,108,0.0196,2.02,218.16,7,31.17,2000.84,9.17,102,7,5,6.86,43.63
2024-12-07,Google Ads,Shopping,SaaS,Canada,144535,7588,0.0525,3.1,23522.8,445,52.86,105358.98,4.48,7208,445,356,6.17,66.08
2024-08-08,Meta Ads,Search,E-commerce,UAE,8188,272,0.0333,1.16,315.52,14,22.54,3745.84,11.87,258,14,11,5.43,28.68
2024-08-05,Google Ads,Display,Fintech,Canada,71151,4368,0.0614,3.23,14108.64,202,69.84,51341.85,3.64,4149,202,161,4.87,87.63
2024-03-06,Meta Ads,Shopping,EdTech,Germany,171797,5153,0.03,0.54,2782.62,255,10.91,52673.17,18.93,4895,255,204,5.21,13.64
2024-02-18,TikTok Ads,Search,EdTech,Australia,173050,8565,0.0495,0.69,5909.85,414,14.28,118511.79,20.05,8136,414,331,5.09,17.85
2024-09-04,TikTok Ads,Video,E-commerce,Canada,178269,8646,0.0485,0.63,5446.98,93,58.57,10627.54,1.95,8213,93,74,1.13,73.61
2024-12-21,Google Ads,Display,E-commerce,UAE,164028,5905,0.036,1.0,5905.0,377,15.66,25718.59,4.36,5609,377,301,6.72,19.62
2024-02-01,TikTok Ads,Video,Healthcare,Australia,184504,15479,0.0839,0.8,12383.2,538,23.02,112251.74,9.06,14705,538,430,3.66,28.8
2024-10-19,TikTok Ads,Shopping,Healthcare,India,119515,6824,0.0571,0.86,5868.64,89,65.94,25992.88,4.43,6482,89,71,1.37,82.66
2024-10-18,Meta Ads,Search,EdTech,USA,108591,2084,0.0192,2.16,4501.44,31,145.21,6469.19,1.44,1979,31,24,1.57,187.56
2024-05-11,Meta Ads,Shopping,EdTech,UK,68472,2601,0.038,1.38,3589.38,63,56.97,17508.47,4.88,2470,63,50,2.55,71.79
2024-09-21,TikTok Ads,Shopping,Fintech,USA,170201,7931,0.0466,1.05,8327.55,182,45.76,10360.55,1.24,7534,182,145,2.42,57.43
2024-03-09,Google Ads,Video,EdTech,Australia,92340,2502,0.0271,1.96,4903.92,153,32.05,27593.24,5.63,2376,153,122,6.44,40.2
2024-04-11,TikTok Ads,Search,SaaS,USA,136940,4683,0.0342,0.69,3231.27,137,23.59,12153.39,3.76,4448,137,109,3.08,29.64
2024-12-24,Google Ads,Search,EdTech,Australia,106311,5762,0.0542,0.92,5301.04,434,12.21,55571.88,10.48,5473,434,347,7.93,15.28
2024-03-15,TikTok Ads,Shopping,E-commerce,Canada,120016,3336,0.0278,1.33,4436.88,43,103.18,5864.19,1.32,3169,43,34,1.36,130.5
2024-10-22,Meta Ads,Display,SaaS,Germany,193946,7854,0.0405,1.89,14844.06,461,32.2,86871.54,5.85,7461,461,368,6.18,40.34
2024-09-24,TikTok Ads,Shopping,E-commerce,Australia,138780,4135,0.0298,0.85,3514.75,86,40.87,7373.66,2.1,3928,86,68,2.19,51.69
2024-07-27,Meta Ads,Display,SaaS,UK,51365,873,0.017,0.7,611.1,19,32.16,2655.69,4.35,829,19,15,2.29,40.74
2024-03-06,Google Ads,Shopping,Healthcare,UK,185903,4647,0.025,2.96,13755.12,342,40.22,58276.63,4.24,4414,342,273,7.75,50.39
2024-03-01,TikTok Ads,Display,SaaS,Australia,61232,2951,0.0482,0.75,2213.25,51,43.4,15061.62,6.81,2803,51,40,1.82,55.33
2024-10-06,TikTok Ads,Display,SaaS,USA,122286,7642,0.0625,1.47,11233.74,201,55.89,60002.91,5.34,7259,201,160,2.77,70.21
2024-03-06,TikTok Ads,Shopping,Healthcare,UK,60114,4917,0.0818,1.35,6637.95,279,23.79,15410.94,2.32,4671,279,223,5.97,29.77
2024-02-04,Meta Ads,Display,Healthcare,Australia,124004,2083,0.0168,1.51,3145.33,49,64.19,9959.37,3.17,1978,49,39,2.48,80.65
2024-02-05,TikTok Ads,Search,E-commerce,UK,168322,4965,0.0295,0.91,4518.15,228,19.82,49052.14,10.86,4716,228,182,4.83,24.82
2024-05-09,Meta Ads,Display,Healthcare,Germany,113957,3008,0.0264,2.33,7008.64,127,55.19,17960.45,2.56,2857,127,101,4.45,69.39
2024-02-04,Google Ads,Search,SaaS,USA,137290,5011,0.0365,1.56,7817.16,323,24.2,28440.57,3.64,4760,323,258,6.79,30.3
2024-05-21,Meta Ads,Video,Fintech,UAE,12253,468,0.0382,0.77,360.36,9,40.04,1433.96,3.98,444,9,7,2.03,51.48
2024-12-21,Google Ads,Video,EdTech,Australia,109216,5777,0.0529,3.06,17677.62,140,126.27,11237.04,0.64,5488,140,112,2.55,157.84
2024-03-03,Google Ads,Shopping,Fintech,Canada,166215,9158,0.0551,0.72,6593.76,112,58.87,29121.09,4.42,8700,112,89,1.29,74.09
2024-11-29,Meta Ads,Shopping,SaaS,India,140678,5655,0.0402,2.07,11705.85,154,76.01,7932.09,0.68,5372,154,123,2.87,95.17
2024-07-19,Google Ads,Search,E-commerce,UAE,176066,5264,0.0299,1.58,8317.12,119,69.89,28182.41,3.39,5000,119,95,2.38,87.55
2024-04-29,Google Ads,Search,Healthcare,Canada,59418,1996,0.0336,1.65,3293.4,80,41.17,3528.5,1.07,1896,80,64,4.22,51.46
2024-01-27,Google Ads,Search,EdTech,UAE,143183,5784,0.0404,0.86,4974.24,432,11.51,88233.11,17.74,5494,432,345,7.86,14.42
2024-07-19,Meta Ads,Shopping,E-commerce,India,194059,3434,0.0177,1.36,4670.24,193,24.2,7460.79,1.6,3262,193,154,5.92,30.33
2024-08-02,Google Ads,Shopping,SaaS,UAE,98899,2185,0.0221,3.16,6904.6,171,40.38,45859.64,6.64,2075,171,136,8.24,50.77
2024-02-25,Meta Ads,Search,E-commerce,UK,129494,1631,0.0126,2.14,3490.34,108,32.32,28288.04,8.1,1549,108,86,6.97,40.59
2024-03-03,TikTok Ads,Shopping,SaaS,UAE,191443,6872,0.0359,1.67,11476.24,422,27.19,108198.8,9.43,6528,422,337,6.46,34.05
2024-12-30,TikTok Ads,Search,SaaS,Australia,61950,4076,0.0658,0.3,1222.8,97,12.61,26763.8,21.89,3872,97,77,2.51,15.88
2024-11-08,Google Ads,Shopping,SaaS,UK,34605,809,0.0234,1.76,1423.84,40,35.6,5146.88,3.61,768,40,32,5.21,44.5
2024-01-31,TikTok Ads,Shopping,Fintech,UAE,127790,7015,0.0549,1.23,8628.45,422,20.45,90118.48,10.44,6664,422,337,6.33,25.6
2024-01-09,TikTok Ads,Search,Healthcare,Germany,96310,6905,0.0717,1.28,8838.4,247,35.78,8632.99,0.98,6559,247,197,3.77,44.86
2024-09-05,Google Ads,Shopping,Fintech,India,197589,4781,0.0242,1.6,7649.6,225,34.0,12329.91,1.61,4541,225,180,4.95,42.5
2024-02-17,Meta Ads,Video,E-commerce,USA,118566,3711,0.0313,1.13,4193.43,58,72.3,14643.53,3.49,3525,58,46,1.65,91.16
2024-09-25,Meta Ads,Shopping,Healthcare,Germany,199451,3989,0.02,1.28,5105.92,110,46.42,8236.16,1.61,3789,110,88,2.9,58.02
2024-10-23,Google Ads,Display,SaaS,UAE,88251,5965,0.0676,0.82,4891.3,133,36.78,14897.06,3.05,5666,133,106,2.35,46.14
2024-01-15,Google Ads,Display,Fintech,Canada,55406,2648,0.0478,1.9,5031.2,149,33.77,22127.3,4.4,2515,149,119,5.92,42.28
2024-02-16,TikTok Ads,Display,Fintech,Australia,141447,9873,0.0698,1.39,13723.47,588,23.34,86774.51,6.32,9379,588,470,6.27,29.2
2024-02-06,Google Ads,Video,EdTech,UK,73591,2649,0.036,2.83,7496.67,161,46.56,45161.9,6.02,2516,161,128,6.4,58.57
2024-02-25,Google Ads,Video,Fintech,India,66477,2718,0.0409,2.86,7773.48,160,48.58,16856.48,2.17,2582,160,128,6.2,60.73
2024-08-28,Meta Ads,Video,E-commerce,UAE,196386,6794,0.0346,0.81,5503.14,506,10.88,34412.06,6.25,6454,506,404,7.84,13.62
2024-10-28,Google Ads,Display,Fintech,Canada,78927,3172,0.0402,3.2,10150.4,62,163.72,7568.63,0.75,3013,62,49,2.06,207.15
2024-12-10,Google Ads,Display,SaaS,Canada,184857,3419,0.0185,2.57,8786.83,248,35.43,70137.51,7.98,3248,248,198,7.64,44.38
2024-08-30,TikTok Ads,Display,EdTech,India,122174,6499,0.0532,0.88,5719.12,413,13.85,58791.38,10.28,6174,413,330,6.69,17.33
2024-07-26,Google Ads,Search,SaaS,Germany,108719,4207,0.0387,3.2,13462.4,121,111.26,21018.47,1.56,3996,121,96,3.03,140.23
2024-11-08,Meta Ads,Shopping,Healthcare,Australia,186949,3140,0.0168,0.6,1884.0,186,10.13,30294.1,16.08,2983,186,148,6.24,12.73
2024-09-12,Google Ads,Video,E-commerce,UK,193869,13124,0.0677,2.93,38453.32,264,145.66,67604.89,1.76,12467,264,211,2.12,182.24
2024-07-28,Google Ads,Search,EdTech,Australia,158535,3836,0.0242,2.16,8285.76,120,69.05,12930.51,1.56,3644,120,96,3.29,86.31
2024-12-14,TikTok Ads,Search,EdTech,UAE,148949,12332,0.0828,1.01,12455.32,546,22.81,95805.85,7.69,11715,546,436,4.66,28.57
2024-07-19,Google Ads,Display,Fintech,USA,184810,7447,0.0403,3.12,23234.64,334,69.56,51289.24,2.21,7074,334,267,4.72,87.02
2024-07-16,Meta Ads,Video,E-commerce,USA,85989,997,0.0116,1.69,1684.93,37,45.54,4865.84,2.89,947,37,29,3.91,58.1
2024-02-16,Meta Ads,Shopping,Fintech,Canada,35755,654,0.0183,1.6,1046.4,40,26.16,11846.71,11.32,621,40,32,6.44,32.7
2024-10-25,Meta Ads,Video,Fintech,UK,184298,7758,0.0421,1.55,12024.9,351,34.26,91198.92,7.58,7370,351,280,4.76,42.95
2024-03-17,Meta Ads,Video,SaaS,India,22878,619,0.0271,1.01,625.19,43,14.54,8615.57,13.78,588,43,34,7.31,18.39
2024-11-16,Meta Ads,Search,Fintech,UK,151539,3455,0.0228,2.05,7082.75,135,52.46,4666.78,0.66,3282,135,108,4.11,65.58
2024-10-26,Google Ads,Display,Healthcare,Australia,180365,6114,0.0339,3.46,21154.44,400,52.89,111623.05,5.28,5808,400,320,6.89,66.11
2024-08-22,Meta Ads,Video,Fintech,Australia,30168,1080,0.0358,0.46,496.8,34,14.61,5163.27,10.39,1026,34,27,3.31,18.4
2024-05-12,Google Ads,Display,Fintech,UAE,26352,1697,0.0644,1.71,2901.87,126,23.03,31980.19,11.02,1612,126,100,7.82,29.02
2024-01-23,Google Ads,Search,Healthcare,India,57979,2081,0.0359,1.89,3933.09,148,26.57,18788.47,4.78,1976,148,118,7.49,33.33
2024-10-12,Google Ads,Video,Fintech,Australia,173769,6759,0.0389,2.86,19330.74,158,122.35,21350.44,1.1,6421,158,126,2.46,153.42
2024-09-01,TikTok Ads,Shopping,SaaS,Germany,131206,8279,0.0631,1.53,12666.87,553,22.91,61485.88,4.85,7865,553,442,7.03,28.66
2024-05-20,Meta Ads,Display,EdTech,UK,64799,842,0.013,1.75,1473.5,52,28.34,15157.93,10.29,799,52,41,6.51,35.94
2024-01-16,Meta Ads,Shopping,E-commerce,UK,167893,4432,0.0264,0.58,2570.56,66,38.95,15989.78,6.22,4210,66,52,1.57,49.43
2024-04-29,Google Ads,Display,EdTech,Australia,72474,4022,0.0555,3.11,12508.42,142,88.09,38937.53,3.11,3820,142,113,3.72,110.69
2024-10-25,Meta Ads,Video,EdTech,Canada,138678,1802,0.013,1.9,3423.8,61,56.13,2147.03,0.63,1711,61,48,3.57,71.33
2024-07-06,TikTok Ads,Search,Healthcare,UAE,70195,4239,0.0604,1.42,6019.38,234,25.72,38776.78,6.44,4027,234,187,5.81,32.19
2024-08-28,Meta Ads,Search,EdTech,USA,73513,2073,0.0282,2.22,4602.06,31,148.45,3401.33,0.74,1969,31,24,1.57,191.75
2024-06-02,Google Ads,Search,SaaS,Germany,162786,7406,0.0455,1.45,10738.7,513,20.93,67523.57,6.29,7035,513,410,7.29,26.19
2024-09-23,Google Ads,Video,Healthcare,USA,133909,5664,0.0423,2.88,16312.32,117,139.42,11886.29,0.73,5380,117,93,2.17,175.4
2024-01-25,Google Ads,Search,E-commerce,Australia,92185,3779,0.041,1.62,6121.98,82,74.66,11861.33,1.94,3590,82,65,2.28,94.18
2024-06-16,Meta Ads,Search,E-commerce,Australia,136637,4399,0.0322,1.31,5762.69,254,22.69,21909.38,3.8,4179,254,203,6.08,28.39
2024-06-04,Meta Ads,Display,E-commerce,India,56986,1270,0.0223,0.93,1181.1,13,90.85,3679.26,3.12,1206,13,10,1.08,118.11
2024-02-20,Meta Ads,Display,SaaS,UK,148859,3840,0.0258,1.8,6912.0,250,27.65,22027.39,3.19,3648,250,200,6.85,34.56
2024-08-03,Google Ads,Search,EdTech,USA,151900,5270,0.0347,1.11,5849.7,291,20.1,47553.46,8.13,5006,291,232,5.81,25.21
2024-10-08,Meta Ads,Shopping,EdTech,UAE,155555,4588,0.0295,1.55,7111.4,332,21.42,12719.4,1.79,4358,332,265,7.62,26.84
2024-10-11,Meta Ads,Display,SaaS,Germany,198979,2089,0.0105,1.7,3551.3,66,53.81,7694.86,2.17,1984,66,52,3.33,68.29
2024-12-04,Meta Ads,Search,E-commerce,India,186740,4182,0.0224,0.56,2341.92,47,49.83,8643.08,3.69,3972,47,37,1.18,63.3
2024-07-04,Google Ads,Shopping,Fintech,Australia,126246,4203,0.0333,2.05,8616.15,290,29.71,31939.46,3.71,3992,290,232,7.26,37.14
2024-02-15,Google Ads,Search,Fintech,Germany,30835,925,0.03,1.96,1813.0,14,129.5,3805.56,2.1,878,14,11,1.59,164.82
2024-12-22,TikTok Ads,Video,EdTech,Canada,112938,3263,0.0289,0.39,1272.57,80,15.91,22895.07,17.99,3099,80,64,2.58,19.88
2024-12-16,Google Ads,Display,SaaS,Canada,143573,3474,0.0242,1.63,5662.62,131,43.23,11434.82,2.02,3300,131,104,3.97,54.45
2024-07-14,TikTok Ads,Display,E-commerce,Canada,113621,10112,0.089,0.99,10010.88,472,21.21,84899.73,8.48,9606,472,377,4.91,26.55
2024-08-31,Meta Ads,Search,Healthcare,UK,125155,5256,0.042,1.07,5623.92,247,22.77,26802.91,4.77,4993,247,197,4.95,28.55
2024-06-26,Meta Ads,Shopping,Fintech,USA,52940,1281,0.0242,1.5,1921.5,37,51.93,8409.06,4.38,1216,37,29,3.04,66.26
2024-09-01,TikTok Ads,Display,SaaS,USA,106069,3139,0.0296,0.5,1569.5,78,20.12,6648.74,4.24,2982,78,62,2.62,25.31
2024-03-24,Google Ads,Video,EdTech,Canada,185523,6029,0.0325,1.38,8320.02,252,33.02,12404.91,1.49,5727,252,201,4.4,41.39
2024-11-11,TikTok Ads,Shopping,EdTech,India,184969,15407,0.0833,1.34,20645.38,352,58.65,52669.94,2.55,14636,352,281,2.41,73.47
2024-12-24,Google Ads,Video,Healthcare,Canada,118005,5003,0.0424,1.8,9005.4,63,142.94,6740.12,0.75,4752,63,50,1.33,180.11
2024-09-06,Google Ads,Video,SaaS,India,47176,1278,0.0271,1.43,1827.54,62,29.48,2278.75,1.25,1214,62,49,5.11,37.3
2024-12-10,Meta Ads,Video,Fintech,UK,8512,251,0.0296,0.64,160.64,11,14.6,1671.09,10.4,238,11,8,4.62,20.08
2024-06-17,Meta Ads,Shopping,EdTech,Australia,83591,2499,0.0299,1.68,4198.32,84,49.98,18620.43,4.44,2374,84,67,3.54,62.66
2024-06-25,Google Ads,Search,E-commerce,UAE,88323,3965,0.0449,2.36,9357.4,95,98.5,8337.4,0.89,3766,95,76,2.52,123.12
2024-11-28,Google Ads,Video,Healthcare,Germany,24755,811,0.0328,2.48,2011.28,8,251.41,1786.84,0.89,770,8,6,1.04,335.21
2024-03-04,Google Ads,Video,E-commerce,UAE,99410,4195,0.0422,0.83,3481.85,196,17.76,56004.19,16.08,3985,196,156,4.92,22.32
2024-01-12,Meta Ads,Video,SaaS,Australia,176250,6204,0.0352,0.65,4032.6,312,12.92,84311.3,20.91,5893,312,249,5.29,16.2
2024-01-04,Meta Ads,Shopping,EdTech,UK,184729,2586,0.014,0.9,2327.4,201,11.58,16864.93,7.25,2456,201,160,8.18,14.55
2024-01-16,Google Ads,Search,Healthcare,UK,175381,4226,0.0241,0.91,3845.66,204,18.85,11471.83,2.98,4014,204,163,5.08,23.59
